Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
D Ramdin,5,5,0,1.0,0.0,11,0,0,45.45,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0.0,0.0,0-49,Lost,12 runs,Bangladesh v West Indies,Away,Aug,2018,Aug 2018,1,Lost
KMA Paul,2,2,0,1.0,0.0,5,0,0,40.00,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0.0,0.0,0-49,Lost,12 runs,Bangladesh v West Indies,Away,Aug,2018,Aug 2018,1,Lost
S Badree,1*,1,0,1.0,1.0,1,0,0,100.00,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0.0,0.0,0-49,Lost,12 runs,Bangladesh v West Indies,Away,Aug,2018,Aug 2018,1,Lost
E Lewis,1,1,0,1.0,0.0,3,0,0,33.33,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0.0,0.0,0-49,Lost,12 runs,Bangladesh v West Indies,Away,Aug,2018,Aug 2018,1,Lost
KOK Williams,0*,0,0,1.0,1.0,0,0,0,0,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0.0,0.0,0-49,Lost,12 runs,Bangladesh v West Indies,Away,Aug,2018,Aug 2018,1,Lost
CAK Walton,40,40,0,1.0,0.0,29,5,2,137.93,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
D Ramdin,21,21,0,1.0,0.0,20,1,2,105.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KMA Paul,17,17,0,1.0,0.0,10,3,0,170.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
JN Mohammed,15,15,0,1.0,0.0,18,2,0,83.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
MN Samuels,12,12,0,1.0,0.0,22,1,0,54.54,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
OF Smith,6,6,0,1.0,0.0,5,1,0,120.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
R Powell,3,3,0,1.0,0.0,4,0,0,75.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
S Badree,2*,2,0,1.0,1.0,2,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
ADS Fletcher,1,1,0,1.0,0.0,3,0,0,33.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
RR Emrit,1,1,0,1.0,0.0,1,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KOK Williams,1,1,0,1.0,0.0,2,0,0,50.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
CAK Walton,40,40,0,1.0,0.0,29,5,2,137.93,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
D Ramdin,21,21,0,1.0,0.0,20,1,2,105.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KMA Paul,17,17,0,1.0,0.0,10,3,0,170.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
JN Mohammed,15,15,0,1.0,0.0,18,2,0,83.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
MN Samuels,12,12,0,1.0,0.0,22,1,0,54.54,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
OF Smith,6,6,0,1.0,0.0,5,1,0,120.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
R Powell,3,3,0,1.0,0.0,4,0,0,75.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
S Badree,2*,2,0,1.0,1.0,2,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
ADS Fletcher,1,1,0,1.0,0.0,3,0,0,33.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
RR Emrit,1,1,0,1.0,0.0,1,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KOK Williams,1,1,0,1.0,0.0,2,0,0,50.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
CAK Walton,40,40,0,1.0,0.0,29,5,2,137.93,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
D Ramdin,21,21,0,1.0,0.0,20,1,2,105.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KMA Paul,17,17,0,1.0,0.0,10,3,0,170.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
JN Mohammed,15,15,0,1.0,0.0,18,2,0,83.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
MN Samuels,12,12,0,1.0,0.0,22,1,0,54.54,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
OF Smith,6,6,0,1.0,0.0,5,1,0,120.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
R Powell,3,3,0,1.0,0.0,4,0,0,75.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
S Badree,2*,2,0,1.0,1.0,2,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
ADS Fletcher,1,1,0,1.0,0.0,3,0,0,33.33,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
RR Emrit,1,1,0,1.0,0.0,1,0,0,100.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KOK Williams,1,1,0,1.0,0.0,2,0,0,50.00,2,v Pakistan,Karachi,2018/04/02,West Indies,0.0,0.0,0-49,Lost,82 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
AD Russell,35*,35,0,1.0,1.0,21,3,3,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
MN Samuels,26,26,0,1.0,0.0,13,2,2,200.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
R Powell,15*,15,0,1.0,1.0,9,0,2,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
ADS Fletcher,7,7,0,1.0,0.0,7,0,1,100.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
E Lewis,2,2,0,1.0,0.0,5,0,0,40.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
AD Russell,35*,35,0,1.0,1.0,21,3,3,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
MN Samuels,26,26,0,1.0,0.0,13,2,2,200.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
R Powell,15*,15,0,1.0,1.0,9,0,2,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
ADS Fletcher,7,7,0,1.0,0.0,7,0,1,100.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
E Lewis,2,2,0,1.0,0.0,5,0,0,40.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
AD Russell,35*,35,0,1.0,1.0,21,3,3,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
MN Samuels,26,26,0,1.0,0.0,13,2,2,200.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
R Powell,15*,15,0,1.0,1.0,9,0,2,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
ADS Fletcher,7,7,0,1.0,0.0,7,0,1,100.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
E Lewis,2,2,0,1.0,0.0,5,0,0,40.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0.0,0.0,0-49,Won,7 wickets,West Indies v Bangladesh,Home,Jul,2018,Jul 2018,1,Won
FA Allen,27,27,0,1.0,0.0,20,4,0,135.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,15*,15,0,1.0,1.0,13,2,0,115.38,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,14,14,0,1.0,0.0,10,3,0,140.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,14,14,0,1.0,0.0,26,0,1,53.84,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,10,10,0,1.0,0.0,7,2,0,142.85,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,9*,9,0,1.0,1.0,5,2,0,180.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,5,5,0,1.0,0.0,10,0,0,50.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
R Powell,4,4,0,1.0,0.0,13,0,0,30.76,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,4,4,0,1.0,0.0,11,0,0,36.36,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,2,2,0,1.0,0.0,5,0,0,40.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
FA Allen,27,27,0,1.0,0.0,20,4,0,135.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,15*,15,0,1.0,1.0,13,2,0,115.38,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,14,14,0,1.0,0.0,10,3,0,140.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,14,14,0,1.0,0.0,26,0,1,53.84,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,10,10,0,1.0,0.0,7,2,0,142.85,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,9*,9,0,1.0,1.0,5,2,0,180.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,5,5,0,1.0,0.0,10,0,0,50.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
R Powell,4,4,0,1.0,0.0,13,0,0,30.76,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,4,4,0,1.0,0.0,11,0,0,36.36,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,2,2,0,1.0,0.0,5,0,0,40.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
FA Allen,27,27,0,1.0,0.0,20,4,0,135.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,15*,15,0,1.0,1.0,13,2,0,115.38,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,14,14,0,1.0,0.0,10,3,0,140.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,14,14,0,1.0,0.0,26,0,1,53.84,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,10,10,0,1.0,0.0,7,2,0,142.85,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,9*,9,0,1.0,1.0,5,2,0,180.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,5,5,0,1.0,0.0,10,0,0,50.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
R Powell,4,4,0,1.0,0.0,13,0,0,30.76,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,4,4,0,1.0,0.0,11,0,0,36.36,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,2,2,0,1.0,0.0,5,0,0,40.00,1,v India,Kolkata,2018/11/04,West Indies,0.0,0.0,0-49,Lost,5 wickets,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,23,23,28,1.0,0.0,18,4,0,127.77,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,20,20,21,1.0,0.0,21,0,2,95.23,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,15*,15,46,1.0,1.0,19,0,1,78.94,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,15,15,28,1.0,0.0,14,3,0,107.14,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,10,10,38,1.0,0.0,17,0,0,58.82,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
O Thomas,8*,8,4,1.0,1.0,4,2,0,200.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,6,6,9,1.0,0.0,8,0,1,75.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,6,6,11,1.0,0.0,11,1,0,54.54,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
N Pooran,4,4,2,1.0,0.0,3,1,0,133.33,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,1,1,3,1.0,0.0,4,0,0,25.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
FA Allen,0,0,1,1.0,0.0,1,0,0,0.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,23,23,28,1.0,0.0,18,4,0,127.77,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,20,20,21,1.0,0.0,21,0,2,95.23,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,15*,15,46,1.0,1.0,19,0,1,78.94,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,15,15,28,1.0,0.0,14,3,0,107.14,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,10,10,38,1.0,0.0,17,0,0,58.82,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
O Thomas,8*,8,4,1.0,1.0,4,2,0,200.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,6,6,9,1.0,0.0,8,0,1,75.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,6,6,11,1.0,0.0,11,1,0,54.54,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
N Pooran,4,4,2,1.0,0.0,3,1,0,133.33,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,1,1,3,1.0,0.0,4,0,0,25.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
FA Allen,0,0,1,1.0,0.0,1,0,0,0.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
DM Bravo,23,23,28,1.0,0.0,18,4,0,127.77,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KMA Paul,20,20,21,1.0,0.0,21,0,2,95.23,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
CR Brathwaite,15*,15,46,1.0,1.0,19,0,1,78.94,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SO Hetmyer,15,15,28,1.0,0.0,14,3,0,107.14,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
D Ramdin,10,10,38,1.0,0.0,17,0,0,58.82,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
O Thomas,8*,8,4,1.0,1.0,4,2,0,200.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
SD Hope,6,6,9,1.0,0.0,8,0,1,75.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
KA Pollard,6,6,11,1.0,0.0,11,1,0,54.54,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
N Pooran,4,4,2,1.0,0.0,3,1,0,133.33,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
K Pierre,1,1,3,1.0,0.0,4,0,0,25.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
FA Allen,0,0,1,1.0,0.0,1,0,0,0.00,2,v India,Lucknow,2018/11/06,West Indies,0.0,0.0,0-49,Lost,71 runs,India v West Indies,Away,Nov,2018,Nov 2018,1,Lost
MN Samuels,18,18,0,1.0,0.0,19,3,0,94.73,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
RR Emrit,11,11,0,1.0,0.0,20,0,1,55.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KMA Paul,10*,10,0,1.0,1.0,13,1,0,76.92,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
S Badree,7,7,0,1.0,0.0,5,0,1,140.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
CAK Walton,6,6,0,1.0,0.0,4,0,1,150.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
R Powell,5,5,0,1.0,0.0,10,1,0,50.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
ADS Fletcher,0,0,0,1.0,0.0,3,0,0,0.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
JN Mohammed,0,0,0,1.0,0.0,2,0,0,0.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
D Ramdin,0,0,0,1.0,0.0,5,0,0,0.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
KOK Williams,0,0,0,1.0,0.0,1,0,0,0.00,2,v Pakistan,Karachi,2018/04/01,West Indies,0.0,0.0,0-49,Lost,143 runs,Pakistan v West Indies,Away,Apr,2018,Apr 2018,1,Lost
