Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
DJ Mitchell,1,1,4,1.0,0.0,2,0,0,50.00,1,v India,Auckland,2019/02/08,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v India,Home,Feb,2019,Feb 2019,1,Lost
LRPL Taylor,48,48,0,1.0,0.0,29,3,2,165.51,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C de Grandhomme,44,44,0,1.0,0.0,28,4,2,157.14,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
DJ Mitchell,25*,25,0,1.0,1.0,19,0,2,131.57,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
TL Seifert,15,15,0,1.0,0.0,21,1,0,71.42,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Santner,14*,14,0,1.0,1.0,8,0,1,175.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Guptill,11,11,0,1.0,0.0,12,1,0,91.66,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C Munro,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Lost
LRPL Taylor,48,48,0,1.0,0.0,29,3,2,165.51,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C de Grandhomme,44,44,0,1.0,0.0,28,4,2,157.14,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
DJ Mitchell,25*,25,0,1.0,1.0,19,0,2,131.57,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
TL Seifert,15,15,0,1.0,0.0,21,1,0,71.42,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Santner,14*,14,0,1.0,1.0,8,0,1,175.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Guptill,11,11,0,1.0,0.0,12,1,0,91.66,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C Munro,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Lost
LRPL Taylor,48,48,0,1.0,0.0,29,3,2,165.51,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C de Grandhomme,44,44,0,1.0,0.0,28,4,2,157.14,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
DJ Mitchell,25*,25,0,1.0,1.0,19,0,2,131.57,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
TL Seifert,15,15,0,1.0,0.0,21,1,0,71.42,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Santner,14*,14,0,1.0,1.0,8,0,1,175.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
MJ Guptill,11,11,0,1.0,0.0,12,1,0,91.66,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Won
C Munro,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Pallekele,2019/09/01,New Zealand,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v New Zealand,Away,Sep,2019,Sep 2019,1,Lost
DAJ Bracewell,44,44,32,1.0,0.0,26,1,5,169.23,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
SC Kuggeleijn,35*,35,23,1.0,1.0,15,1,4,233.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
LRPL Taylor,33,33,53,1.0,0.0,37,2,1,89.18,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
C Munro,16,16,20,1.0,0.0,7,2,1,228.57,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TG Southee,13*,13,11,1.0,1.0,8,0,1,162.50,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Santner,13,13,27,1.0,0.0,16,1,0,81.25,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
HM Nicholls,4,4,6,1.0,0.0,6,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TL Seifert,2,2,5,1.0,0.0,3,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Guptill,1,1,3,1.0,0.0,3,0,0,33.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
DAJ Bracewell,44,44,32,1.0,0.0,26,1,5,169.23,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
SC Kuggeleijn,35*,35,23,1.0,1.0,15,1,4,233.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
LRPL Taylor,33,33,53,1.0,0.0,37,2,1,89.18,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
C Munro,16,16,20,1.0,0.0,7,2,1,228.57,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TG Southee,13*,13,11,1.0,1.0,8,0,1,162.50,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Santner,13,13,27,1.0,0.0,16,1,0,81.25,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
HM Nicholls,4,4,6,1.0,0.0,6,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TL Seifert,2,2,5,1.0,0.0,3,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Guptill,1,1,3,1.0,0.0,3,0,0,33.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
DAJ Bracewell,44,44,32,1.0,0.0,26,1,5,169.23,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
SC Kuggeleijn,35*,35,23,1.0,1.0,15,1,4,233.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
LRPL Taylor,33,33,53,1.0,0.0,37,2,1,89.18,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
C Munro,16,16,20,1.0,0.0,7,2,1,228.57,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TG Southee,13*,13,11,1.0,1.0,8,0,1,162.50,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Santner,13,13,27,1.0,0.0,16,1,0,81.25,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
HM Nicholls,4,4,6,1.0,0.0,6,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
TL Seifert,2,2,5,1.0,0.0,3,0,0,66.66,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
MJ Guptill,1,1,3,1.0,0.0,3,0,0,33.33,1,v Sri Lanka,Auckland,2019/01/11,New Zealand,0.0,0.0,0-49,Won,35 runs,New Zealand v Sri Lanka,Home,Jan,2019,Jan 2019,1,Won
LRPL Taylor,44,44,48,1.0,0.0,35,3,1,125.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TL Seifert,32,32,47,1.0,0.0,26,1,1,123.07,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
DJ Mitchell,30*,30,37,1.0,1.0,17,1,2,176.47,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,21,21,26,1.0,0.0,20,1,2,105.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C de Grandhomme,19,19,17,1.0,0.0,14,1,1,135.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,2,2,11,1.0,0.0,7,0,0,28.57,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,1*,1,3,1.0,1.0,1,0,0,100.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
LRPL Taylor,44,44,48,1.0,0.0,35,3,1,125.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TL Seifert,32,32,47,1.0,0.0,26,1,1,123.07,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
DJ Mitchell,30*,30,37,1.0,1.0,17,1,2,176.47,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,21,21,26,1.0,0.0,20,1,2,105.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C de Grandhomme,19,19,17,1.0,0.0,14,1,1,135.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,2,2,11,1.0,0.0,7,0,0,28.57,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,1*,1,3,1.0,1.0,1,0,0,100.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
LRPL Taylor,44,44,48,1.0,0.0,35,3,1,125.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TL Seifert,32,32,47,1.0,0.0,26,1,1,123.07,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
DJ Mitchell,30*,30,37,1.0,1.0,17,1,2,176.47,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,21,21,26,1.0,0.0,20,1,2,105.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C de Grandhomme,19,19,17,1.0,0.0,14,1,1,135.71,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,2,2,11,1.0,0.0,7,0,0,28.57,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,1*,1,3,1.0,1.0,1,0,0,100.00,1,v England,Christchurch,2019/11/01,New Zealand,0.0,0.0,0-49,Lost,7 wickets,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
JDS Neesham,42,42,33,1.0,0.0,22,2,4,190.90,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Guptill,41,41,44,1.0,0.0,28,3,2,146.42,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
C de Grandhomme,28,28,17,1.0,0.0,12,1,3,233.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
LRPL Taylor,28,28,39,1.0,0.0,24,2,1,116.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TL Seifert,16,16,18,1.0,0.0,15,1,1,106.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,7,7,13,1.0,0.0,5,0,1,140.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
DJ Mitchell,5,5,15,1.0,0.0,9,0,0,55.55,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TG Southee,4*,4,10,1.0,1.0,3,0,0,133.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Santner,0,0,4,1.0,0.0,2,0,0,0.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
JDS Neesham,42,42,33,1.0,0.0,22,2,4,190.90,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Guptill,41,41,44,1.0,0.0,28,3,2,146.42,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
C de Grandhomme,28,28,17,1.0,0.0,12,1,3,233.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
LRPL Taylor,28,28,39,1.0,0.0,24,2,1,116.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TL Seifert,16,16,18,1.0,0.0,15,1,1,106.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,7,7,13,1.0,0.0,5,0,1,140.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
DJ Mitchell,5,5,15,1.0,0.0,9,0,0,55.55,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TG Southee,4*,4,10,1.0,1.0,3,0,0,133.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Santner,0,0,4,1.0,0.0,2,0,0,0.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
JDS Neesham,42,42,33,1.0,0.0,22,2,4,190.90,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Guptill,41,41,44,1.0,0.0,28,3,2,146.42,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
C de Grandhomme,28,28,17,1.0,0.0,12,1,3,233.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
LRPL Taylor,28,28,39,1.0,0.0,24,2,1,116.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TL Seifert,16,16,18,1.0,0.0,15,1,1,106.66,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,7,7,13,1.0,0.0,5,0,1,140.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
DJ Mitchell,5,5,15,1.0,0.0,9,0,0,55.55,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TG Southee,4*,4,10,1.0,1.0,3,0,0,133.33,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
MJ Santner,0,0,4,1.0,0.0,2,0,0,0.00,1,v England,Wellington,2019/11/03,New Zealand,0.0,0.0,0-49,Won,21 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Won
TG Southee,39,39,15,1.0,0.0,15,2,4,260.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,30,30,37,1.0,0.0,21,3,0,142.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,27,27,21,1.0,0.0,14,1,3,192.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
LRPL Taylor,14,14,18,1.0,0.0,10,0,1,140.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,10,10,29,1.0,0.0,8,1,0,125.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
IS Sodhi,9,9,13,1.0,0.0,7,0,1,128.57,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TA Boult,8,8,15,1.0,0.0,8,1,0,100.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C de Grandhomme,7,7,7,1.0,0.0,3,0,1,233.33,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
BM Tickner,5*,5,7,1.0,1.0,6,0,0,83.33,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TL Seifert,3,3,9,1.0,0.0,4,0,0,75.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
DJ Mitchell,2,2,10,1.0,0.0,5,0,0,40.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TG Southee,39,39,15,1.0,0.0,15,2,4,260.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,30,30,37,1.0,0.0,21,3,0,142.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,27,27,21,1.0,0.0,14,1,3,192.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
LRPL Taylor,14,14,18,1.0,0.0,10,0,1,140.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,10,10,29,1.0,0.0,8,1,0,125.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
IS Sodhi,9,9,13,1.0,0.0,7,0,1,128.57,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TA Boult,8,8,15,1.0,0.0,8,1,0,100.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C de Grandhomme,7,7,7,1.0,0.0,3,0,1,233.33,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
BM Tickner,5*,5,7,1.0,1.0,6,0,0,83.33,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TL Seifert,3,3,9,1.0,0.0,4,0,0,75.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
DJ Mitchell,2,2,10,1.0,0.0,5,0,0,40.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
TG Southee,39,39,15,1.0,0.0,15,2,4,260.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
C Munro,30,30,37,1.0,0.0,21,3,0,142.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Guptill,27,27,21,1.0,0.0,14,1,3,192.85,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
LRPL Taylor,14,14,18,1.0,0.0,10,0,1,140.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
MJ Santner,10,10,29,1.0,0.0,8,1,0,125.00,2,v England,Napier,2019/11/08,New Zealand,0.0,0.0,0-49,Lost,76 runs,New Zealand v England,Home,Nov,2019,Nov 2019,1,Lost
